"Group.1","Group.2","x","timeWorked","cumTimeWorked","cumTickets","quarter","date","patron_community","ticket_id"
"162982","Government",2013-07-23,1,596.033333333333,105,2013 Q3,2013-07-23,"Government","162982"
"162984","Government",2013-07-23,0.166666666666667,596.2,106,2013 Q3,2013-07-23,"Government","162984"
"162785","Government",2013-07-24,3.16666666666667,599.366666666667,107,2013 Q3,2013-07-24,"Government","162785"
"163956","Government",2013-07-29,0.25,599.616666666667,108,2013 Q3,2013-07-29,"Government","163956"
"164056","Government",2013-07-29,0.333333333333333,599.95,109,2013 Q3,2013-07-29,"Government","164056"
"164057","Government",2013-07-29,2.25,602.2,110,2013 Q3,2013-07-29,"Government","164057"
"164161","Government",2013-07-31,0.833333333333333,603.033333333333,111,2013 Q3,2013-07-31,"Government","164161"
"164330","Government",2013-08-03,2,605.033333333333,112,2013 Q3,2013-08-03,"Government","164330"
"164379","Government",2013-08-05,1.83333333333333,606.866666666667,113,2013 Q3,2013-08-05,"Government","164379"
"164422","Government",2013-08-05,0.0166666666666667,606.883333333333,114,2013 Q3,2013-08-05,"Government","164422"
"164197","Government",2013-08-06,5.5,612.383333333333,115,2013 Q3,2013-08-06,"Government","164197"
"164555","Government",2013-08-07,0.75,613.133333333333,116,2013 Q3,2013-08-07,"Government","164555"
"164632","Government",2013-08-09,2.5,615.633333333333,117,2013 Q3,2013-08-09,"Government","164632"
"164722","Government",2013-08-12,3,618.633333333333,118,2013 Q3,2013-08-12,"Government","164722"
"164796","Government",2013-08-12,0.5,619.133333333333,119,2013 Q3,2013-08-12,"Government","164796"
"164885","Government",2013-08-14,1.5,620.633333333333,120,2013 Q3,2013-08-14,"Government","164885"
"164966","Government",2013-08-15,1.5,622.133333333333,121,2013 Q3,2013-08-15,"Government","164966"
"165029","Government",2013-08-16,2,624.133333333333,122,2013 Q3,2013-08-16,"Government","165029"
"165040","Government",2013-08-16,2.66666666666667,626.8,123,2013 Q3,2013-08-16,"Government","165040"
"164837","Government",2013-08-19,0.333333333333333,627.133333333333,124,2013 Q3,2013-08-19,"Government","164837"
"165146","Government",2013-08-19,20,647.133333333333,125,2013 Q3,2013-08-19,"Government","165146"
"165543","Government",2013-08-27,1,648.133333333333,126,2013 Q3,2013-08-27,"Government","165543"
"165822","Government",2013-08-30,0.333333333333333,648.466666666667,127,2013 Q3,2013-08-30,"Government","165822"
"165912","Government",2013-09-04,0.333333333333333,648.8,128,2013 Q3,2013-09-04,"Government","165912"
"165877","Government",2013-09-05,2.16666666666667,650.966666666667,129,2013 Q3,2013-09-05,"Government","165877"
"167337","Government",2013-09-20,0.416666666666667,651.383333333333,130,2013 Q3,2013-09-20,"Government","167337"
"167345","Government",2013-09-20,0.5,651.883333333333,131,2013 Q3,2013-09-20,"Government","167345"
"167754","Government",2013-09-27,4,655.883333333333,132,2013 Q3,2013-09-27,"Government","167754"
"167892","Government",2013-09-30,8.5,664.383333333333,133,2013 Q3,2013-09-30,"Government","167892"
"168074","Government",2013-10-02,0.166666666666667,664.55,134,2013 Q4,2013-10-02,"Government","168074"
"168038","Government",2013-10-04,4.5,669.05,135,2013 Q4,2013-10-04,"Government","168038"
"168216","Government",2013-10-04,0.583333333333333,669.633333333333,136,2013 Q4,2013-10-04,"Government","168216"
"168600","Government",2013-10-11,5.66666666666667,675.3,137,2013 Q4,2013-10-11,"Government","168600"
"168790","Government",2013-10-16,4,679.3,138,2013 Q4,2013-10-16,"Government","168790"
"168841","Government",2013-10-17,1,680.3,139,2013 Q4,2013-10-17,"Government","168841"
"169194","Government",2013-10-23,0.25,680.55,140,2013 Q4,2013-10-23,"Government","169194"
"169429","Government",2013-10-28,0.5,681.05,141,2013 Q4,2013-10-28,"Government","169429"
"169528","Government",2013-10-30,0.5,681.55,142,2013 Q4,2013-10-30,"Government","169528"
"169810","Government",2013-11-04,0.666666666666667,682.216666666667,143,2013 Q4,2013-11-04,"Government","169810"
"169724","Government",2013-11-05,2,684.216666666667,144,2013 Q4,2013-11-05,"Government","169724"
"169887","Government",2013-11-05,0.25,684.466666666667,145,2013 Q4,2013-11-05,"Government","169887"
"169977","Government",2013-11-07,0.333333333333333,684.8,146,2013 Q4,2013-11-07,"Government","169977"
"170139","Government",2013-11-12,0.333333333333333,685.133333333333,147,2013 Q4,2013-11-12,"Government","170139"
"170370","Government",2013-11-15,0.0833333333333333,685.216666666667,148,2013 Q4,2013-11-15,"Government","170370"
"170302","Government",2013-11-18,1.33333333333333,686.55,149,2013 Q4,2013-11-18,"Government","170302"
"170622","Government",2013-11-21,0.5,687.05,150,2013 Q4,2013-11-21,"Government","170622"
"170536","Government",2013-11-25,1.16666666666667,688.216666666667,151,2013 Q4,2013-11-25,"Government","170536"
"170764","Government",2013-11-25,2.83333333333333,691.05,152,2013 Q4,2013-11-25,"Government","170764"
"170538","Government",2013-11-26,1,692.05,153,2013 Q4,2013-11-26,"Government","170538"
"170881","Government",2013-11-26,1.66666666666667,693.716666666667,154,2013 Q4,2013-11-26,"Government","170881"
"170882","Government",2013-11-26,1,694.716666666667,155,2013 Q4,2013-11-26,"Government","170882"
"171196","Government",2013-12-04,0.5,695.216666666667,156,2013 Q4,2013-12-04,"Government","171196"
"171235","Government",2013-12-04,0.333333333333333,695.55,157,2013 Q4,2013-12-04,"Government","171235"
"171246","Government",2013-12-06,11,706.55,158,2013 Q4,2013-12-06,"Government","171246"
"171565","Government",2013-12-10,0.0833333333333333,706.633333333333,159,2013 Q4,2013-12-10,"Government","171565"
"171624","Government",2013-12-13,0.5,707.133333333333,160,2013 Q4,2013-12-13,"Government","171624"
"171609","Government",2013-12-18,4.25,711.383333333333,161,2013 Q4,2013-12-18,"Government","171609"
"171824","Government",2013-12-18,0.5,711.883333333333,162,2013 Q4,2013-12-18,"Government","171824"
"171873","Government",2013-12-18,1,712.883333333333,163,2013 Q4,2013-12-18,"Government","171873"
"171933","Government",2013-12-19,0.25,713.133333333333,164,2013 Q4,2013-12-19,"Government","171933"
"172210","Government",2014-01-06,0.25,713.383333333333,165,2014 Q1,2014-01-06,"Government","172210"
"172385","Government",2014-01-08,2.5,715.883333333333,166,2014 Q1,2014-01-08,"Government","172385"
"172554","Government",2014-01-10,0.25,716.133333333333,167,2014 Q1,2014-01-10,"Government","172554"
"172729","Government",2014-01-22,2,718.133333333333,168,2014 Q1,2014-01-22,"Government","172729"
"173241","Government",2014-01-24,0.333333333333333,718.466666666667,169,2014 Q1,2014-01-24,"Government","173241"
"173242","Government",2014-01-24,0.666666666666667,719.133333333333,170,2014 Q1,2014-01-24,"Government","173242"
"172427","Government",2014-01-27,2,721.133333333333,171,2014 Q1,2014-01-27,"Government","172427"
"173639","Government",2014-01-31,0.333333333333333,721.466666666667,172,2014 Q1,2014-01-31,"Government","173639"
"173667","Government",2014-01-31,0.25,721.716666666667,173,2014 Q1,2014-01-31,"Government","173667"
"173670","Government",2014-01-31,0.75,722.466666666667,174,2014 Q1,2014-01-31,"Government","173670"
"173672","Government",2014-01-31,0.5,722.966666666667,175,2014 Q1,2014-01-31,"Government","173672"
"173833","Government",2014-02-05,8,730.966666666667,176,2014 Q1,2014-02-05,"Government","173833"
"173794","Government",2014-02-07,2.5,733.466666666667,177,2014 Q1,2014-02-07,"Government","173794"
"174109","Government",2014-02-07,2,735.466666666667,178,2014 Q1,2014-02-07,"Government","174109"
"174004","Government",2014-02-10,1.5,736.966666666667,179,2014 Q1,2014-02-10,"Government","174004"
"174024","Government",2014-02-10,1.25,738.216666666667,180,2014 Q1,2014-02-10,"Government","174024"
"174360","Government",2014-02-18,3.25,741.466666666667,181,2014 Q1,2014-02-18,"Government","174360"
"174884","Government",2014-02-21,0.166666666666667,741.633333333333,182,2014 Q1,2014-02-21,"Government","174884"
"174880","Government",2014-02-24,1.5,743.133333333333,183,2014 Q1,2014-02-24,"Government","174880"
"175507","Government",2014-03-05,1.5,744.633333333333,184,2014 Q1,2014-03-05,"Government","175507"
"175463","Government",2014-03-06,4.5,749.133333333333,185,2014 Q1,2014-03-06,"Government","175463"
"175643","Government",2014-03-07,1.5,750.633333333333,186,2014 Q1,2014-03-07,"Government","175643"
"175645","Government",2014-03-07,0.5,751.133333333333,187,2014 Q1,2014-03-07,"Government","175645"
"175526","Government",2014-03-13,21.8333333333333,772.966666666667,188,2014 Q1,2014-03-13,"Government","175526"
"176304","Government",2014-03-20,1.5,774.466666666667,189,2014 Q1,2014-03-20,"Government","176304"
"176665","Government",2014-03-28,0.5,774.966666666667,190,2014 Q1,2014-03-28,"Government","176665"
"177212","Government",2014-04-14,5,779.966666666667,191,2014 Q2,2014-04-14,"Government","177212"
"177402","Government",2014-04-21,1,780.966666666667,192,2014 Q2,2014-04-21,"Government","177402"
"177973","Government",2014-04-29,1.5,782.466666666667,193,2014 Q2,2014-04-29,"Government","177973"
"178133","Government",2014-04-30,1,783.466666666667,194,2014 Q2,2014-04-30,"Government","178133"
"177129","Government",2014-05-01,1,784.466666666667,195,2014 Q2,2014-05-01,"Government","177129"
"178192","Government",2014-05-05,2,786.466666666667,196,2014 Q2,2014-05-05,"Government","178192"
"177903","Government",2014-05-08,18.3333333333333,804.8,197,2014 Q2,2014-05-08,"Government","177903"
"178272","Government",2014-05-08,2.5,807.3,198,2014 Q2,2014-05-08,"Government","178272"
"179081","Government",2014-05-29,3.66666666666667,810.966666666667,199,2014 Q2,2014-05-29,"Government","179081"
"179573","Government",2014-05-30,2.5,813.466666666667,200,2014 Q2,2014-05-30,"Government","179573"
"179574","Government",2014-05-30,0.333333333333333,813.8,201,2014 Q2,2014-05-30,"Government","179574"
"179673","Government",2014-06-13,5,818.8,202,2014 Q2,2014-06-13,"Government","179673"
"179748","Government",2014-06-20,3,821.8,203,2014 Q2,2014-06-20,"Government","179748"
"181393","Government",2014-07-08,1.5,823.3,204,2014 Q3,2014-07-08,"Government","181393"
"181797","Government",2014-07-16,0.166666666666667,823.466666666667,205,2014 Q3,2014-07-16,"Government","181797"
"181682","Government",2014-07-17,0.75,824.216666666667,206,2014 Q3,2014-07-17,"Government","181682"
"181998","Government",2014-07-30,1,825.216666666667,207,2014 Q3,2014-07-30,"Government","181998"
"182031","Government",2014-07-30,1,826.216666666667,208,2014 Q3,2014-07-30,"Government","182031"
"182815","Government",2014-08-06,1.5,827.716666666667,209,2014 Q3,2014-08-06,"Government","182815"
"182854","Government",2014-08-07,0.75,828.466666666667,210,2014 Q3,2014-08-07,"Government","182854"
"183554","Government",2014-08-27,2,830.466666666667,211,2014 Q3,2014-08-27,"Government","183554"
"184133","Government",2014-08-29,3,833.466666666667,212,2014 Q3,2014-08-29,"Government","184133"
"184553","Government",2014-09-10,1,834.466666666667,213,2014 Q3,2014-09-10,"Government","184553"
"185692","Government",2014-09-22,0.5,834.966666666667,214,2014 Q3,2014-09-22,"Government","185692"
"185913","Government",2014-09-24,2,836.966666666667,215,2014 Q3,2014-09-24,"Government","185913"
"186142","Government",2014-09-26,1.08333333333333,838.05,216,2014 Q3,2014-09-26,"Government","186142"
"187107","Government",2014-10-14,0.25,838.3,217,2014 Q4,2014-10-14,"Government","187107"
"187366","Government",2014-10-17,6.5,844.8,218,2014 Q4,2014-10-17,"Government","187366"
"187527","Government",2014-10-21,2,846.8,219,2014 Q4,2014-10-21,"Government","187527"
"187330","Government",2014-10-22,2,848.8,220,2014 Q4,2014-10-22,"Government","187330"
"187631","Government",2014-10-22,3.5,852.3,221,2014 Q4,2014-10-22,"Government","187631"
"186727","Government",2014-10-23,2,854.3,222,2014 Q4,2014-10-23,"Government","186727"
"187362","Government",2014-10-24,0.5,854.8,223,2014 Q4,2014-10-24,"Government","187362"
"188170","Government",2014-10-31,0.5,855.3,224,2014 Q4,2014-10-31,"Government","188170"
"186939","Government",2014-11-04,6.5,861.8,225,2014 Q4,2014-11-04,"Government","186939"
"188325","Government",2014-11-04,1.5,863.3,226,2014 Q4,2014-11-04,"Government","188325"
"187970","Government",2014-11-05,2,865.3,227,2014 Q4,2014-11-05,"Government","187970"
"188601","Government",2014-11-06,0.25,865.55,228,2014 Q4,2014-11-06,"Government","188601"
"188826","Government",2014-11-13,2.5,868.05,229,2014 Q4,2014-11-13,"Government","188826"
"189067","Government",2014-11-13,0.5,868.55,230,2014 Q4,2014-11-13,"Government","189067"
"190110","Government",2014-12-08,0.333333333333333,868.883333333333,231,2014 Q4,2014-12-08,"Government","190110"
"192472","Government",2015-01-29,1,869.883333333333,232,2015 Q1,2015-01-29,"Government","192472"
"193327","Government",2015-02-19,8,877.883333333333,233,2015 Q1,2015-02-19,"Government","193327"
"193469","Government",2015-02-19,1,878.883333333333,234,2015 Q1,2015-02-19,"Government","193469"
"193527","Government",2015-02-23,0.25,879.133333333333,235,2015 Q1,2015-02-23,"Government","193527"
"194025","Government",2015-03-02,1,880.133333333333,236,2015 Q1,2015-03-02,"Government","194025"
"194324","Government",2015-03-06,0.25,880.383333333333,237,2015 Q1,2015-03-06,"Government","194324"
"194220","Government",2015-03-11,3,883.383333333333,238,2015 Q1,2015-03-11,"Government","194220"
"194245","Government",2015-03-17,6,889.383333333333,239,2015 Q1,2015-03-17,"Government","194245"
"195014","Government",2015-03-20,0.5,889.883333333333,240,2015 Q1,2015-03-20,"Government","195014"
"193877","Government",2015-03-24,2,891.883333333333,241,2015 Q1,2015-03-24,"Government","193877"
"215083","Government",2015-04-27,1,892.883333333333,242,2015 Q2,2015-04-27,"Government","215083"
"215383","Government",2015-05-01,1,893.883333333333,243,2015 Q2,2015-05-01,"Government","215383"
"215594","Government",2015-05-06,1,894.883333333333,244,2015 Q2,2015-05-06,"Government","215594"
"215714","Government",2015-05-12,4,898.883333333333,245,2015 Q2,2015-05-12,"Government","215714"
"216058","Government",2015-05-15,0.5,899.383333333333,246,2015 Q2,2015-05-15,"Government","216058"
"215973","Government",2015-05-18,6,905.383333333333,247,2015 Q2,2015-05-18,"Government","215973"
"216645","Government",2015-05-28,0.5,905.883333333333,248,2015 Q2,2015-05-28,"Government","216645"
"216418","Government",2015-05-29,4,909.883333333333,249,2015 Q2,2015-05-29,"Government","216418"
"217286","Government",2015-06-09,0.166666666666667,910.05,250,2015 Q2,2015-06-09,"Government","217286"
"217365","Government",2015-06-15,4,914.05,251,2015 Q2,2015-06-15,"Government","217365"
"217674","Government",2015-06-18,0.5,914.55,252,2015 Q2,2015-06-18,"Government","217674"
"217672","Government",2015-06-24,4,918.55,253,2015 Q2,2015-06-24,"Government","217672"
"218104","Government",2015-06-26,0.166666666666667,918.716666666667,254,2015 Q2,2015-06-26,"Government","218104"
"218114","Government",2015-06-29,1.5,920.216666666667,255,2015 Q2,2015-06-29,"Government","218114"
"218737","Government",2015-07-09,0.25,920.466666666667,256,2015 Q3,2015-07-09,"Government","218737"
"217532","Government",2015-07-16,18,938.466666666667,257,2015 Q3,2015-07-16,"Government","217532"
"219256","Government",2015-07-21,1,939.466666666667,258,2015 Q3,2015-07-21,"Government","219256"
"224985","Government",2015-07-31,0.25,939.716666666667,259,2015 Q3,2015-07-31,"Government","224985"
"224987","Government",2015-07-31,1,940.716666666667,260,2015 Q3,2015-07-31,"Government","224987"
"225165","Government",2015-07-31,0.166666666666667,940.883333333333,261,2015 Q3,2015-07-31,"Government","225165"
"225260","Government",2015-08-10,2,942.883333333333,262,2015 Q3,2015-08-10,"Government","225260"
"225534","Government",2015-08-10,2,944.883333333333,263,2015 Q3,2015-08-10,"Government","225534"
"225941","Government",2015-08-19,0.333333333333333,945.216666666667,264,2015 Q3,2015-08-19,"Government","225941"
"226068","Government",2015-08-24,0.25,945.466666666667,265,2015 Q3,2015-08-24,"Government","226068"
"226242","Government",2015-08-26,0.0833333333333333,945.55,266,2015 Q3,2015-08-26,"Government","226242"
"226721","Government",2015-09-04,0.333333333333333,945.883333333333,267,2015 Q3,2015-09-04,"Government","226721"
"226905","Government",2015-09-08,0.75,946.633333333333,268,2015 Q3,2015-09-08,"Government","226905"
"227212","Government",2015-09-15,0.0833333333333333,946.716666666667,269,2015 Q3,2015-09-15,"Government","227212"
"226298","Government",2015-09-30,3,949.716666666667,270,2015 Q3,2015-09-30,"Government","226298"
"227290","Government",2015-09-30,2,951.716666666667,271,2015 Q3,2015-09-30,"Government","227290"
"227397","Government",2015-09-30,4,955.716666666667,272,2015 Q3,2015-09-30,"Government","227397"
"227623","Government",2015-09-30,3,958.716666666667,273,2015 Q3,2015-09-30,"Government","227623"
"227811","Government",2015-09-30,2,960.716666666667,274,2015 Q3,2015-09-30,"Government","227811"
"228408","Government",2015-10-19,1.5,962.216666666667,275,2015 Q4,2015-10-19,"Government","228408"
"228461","Government",2015-10-29,1.5,963.716666666667,276,2015 Q4,2015-10-29,"Government","228461"
"228760","Government",2015-10-29,0.25,963.966666666667,277,2015 Q4,2015-10-29,"Government","228760"
"228761","Government",2015-10-29,0.25,964.216666666667,278,2015 Q4,2015-10-29,"Government","228761"
"228937","Government",2015-10-29,12,976.216666666667,279,2015 Q4,2015-10-29,"Government","228937"
"228951","Government",2015-10-29,0.166666666666667,976.383333333333,280,2015 Q4,2015-10-29,"Government","228951"
"229065","Government",2015-11-02,1,977.383333333333,281,2015 Q4,2015-11-02,"Government","229065"
"229068","Government",2015-11-02,0.5,977.883333333333,282,2015 Q4,2015-11-02,"Government","229068"
"229386","Government",2015-11-11,0.5,978.383333333333,283,2015 Q4,2015-11-11,"Government","229386"
"229481","Government",2015-11-16,0.0833333333333333,978.466666666667,284,2015 Q4,2015-11-16,"Government","229481"
"229525","Government",2015-11-16,0.0833333333333333,978.55,285,2015 Q4,2015-11-16,"Government","229525"
